path,caption,label
543102698_38e7e38bbc_2.jpg,A little boy in a red shirt plays with a park telescope while a girl in a pink skirt watches .,42
543102698_38e7e38bbc_2_.jpg,A little boy in a red shirt plays with a park telescope while a girl in a pink skirt watches .,42
3354200211_35348e47d8_0.jpg,A bunch of people walking down the street .,43
3354200211_35348e47d8_0_.jpg,A bunch of people walking down the street .,43
3354200211_35348e47d8_1.jpg,A bunch of people walking down the street .,43
3354200211_35348e47d8_1_.jpg,A bunch of people walking down the street .,43
3354200211_35348e47d8_2.jpg,A bunch of people walking down the street .,43
3354200211_35348e47d8_2_.jpg,A bunch of people walking down the street .,43
3616808182_fb4eaec778_0.jpg,A biker in protective gear is riding through a countryside with cliffs .,44
3616808182_fb4eaec778_0_.jpg,A biker in protective gear is riding through a countryside with cliffs .,44
3616808182_fb4eaec778_1.jpg,A biker in protective gear is riding through a countryside with cliffs .,44
3616808182_fb4eaec778_1_.jpg,A biker in protective gear is riding through a countryside with cliffs .,44
3616808182_fb4eaec778_2.jpg,A biker in protective gear is riding through a countryside with cliffs .,44
3616808182_fb4eaec778_2_.jpg,A biker in protective gear is riding through a countryside with cliffs .,44
2384147448_c1869070d3_0.jpg,A light brown colored dog is playing ball with a redish brown colored dog in a fenced in area .,45
2384147448_c1869070d3_0_.jpg,A light brown colored dog is playing ball with a redish brown colored dog in a fenced in area .,45
2384147448_c1869070d3_1.jpg,A light brown colored dog is playing ball with a redish brown colored dog in a fenced in area .,45
2384147448_c1869070d3_1_.jpg,A light brown colored dog is playing ball with a redish brown colored dog in a fenced in area .,45
2384147448_c1869070d3_2.jpg,A light brown colored dog is playing ball with a redish brown colored dog in a fenced in area .,45
2384147448_c1869070d3_2_.jpg,A light brown colored dog is playing ball with a redish brown colored dog in a fenced in area .,45
1469358746_2a879abaf3_0.jpg,A man and his dog in the mountains .,46
1469358746_2a879abaf3_0_.jpg,A man and his dog in the mountains .,46
1469358746_2a879abaf3_1.jpg,A man and his dog in the mountains .,46
1469358746_2a879abaf3_1_.jpg,A man and his dog in the mountains .,46
1469358746_2a879abaf3_2.jpg,A man and his dog in the mountains .,46
1469358746_2a879abaf3_2_.jpg,A man and his dog in the mountains .,46
3344948183_5b89379585_0.jpg,"A woman , covered in a red and blue shawl , smoking a cigarette , eyes closed .",47
3344948183_5b89379585_0_.jpg,"A woman , covered in a red and blue shawl , smoking a cigarette , eyes closed .",47
3344948183_5b89379585_1.jpg,"A woman , covered in a red and blue shawl , smoking a cigarette , eyes closed .",47
3344948183_5b89379585_1_.jpg,"A woman , covered in a red and blue shawl , smoking a cigarette , eyes closed .",47
3344948183_5b89379585_2.jpg,"A woman , covered in a red and blue shawl , smoking a cigarette , eyes closed .",47
3344948183_5b89379585_2_.jpg,"A woman , covered in a red and blue shawl , smoking a cigarette , eyes closed .",47
2538477523_1da77eb11c_0.jpg,A girl in a dress runs followed by a man in jeans .,48
2538477523_1da77eb11c_0_.jpg,A girl in a dress runs followed by a man in jeans .,48
2538477523_1da77eb11c_1.jpg,A girl in a dress runs followed by a man in jeans .,48
2538477523_1da77eb11c_1_.jpg,A girl in a dress runs followed by a man in jeans .,48
2538477523_1da77eb11c_2.jpg,A girl in a dress runs followed by a man in jeans .,48
2538477523_1da77eb11c_2_.jpg,A girl in a dress runs followed by a man in jeans .,48
3043908909_bb54d2c08e_0.jpg,A female wearing all black is speaking to a room full of people .,49
3043908909_bb54d2c08e_0_.jpg,A female wearing all black is speaking to a room full of people .,49
3043908909_bb54d2c08e_1.jpg,A female wearing all black is speaking to a room full of people .,49
3043908909_bb54d2c08e_1_.jpg,A female wearing all black is speaking to a room full of people .,49
3043908909_bb54d2c08e_2.jpg,A female wearing all black is speaking to a room full of people .,49
3043908909_bb54d2c08e_2_.jpg,A female wearing all black is speaking to a room full of people .,49
3651971126_309e6a5e22_0.jpg,A black and brown dog with a tan dog on a cement path in front of grass,50
3651971126_309e6a5e22_0_.jpg,A black and brown dog with a tan dog on a cement path in front of grass,50
3651971126_309e6a5e22_1.jpg,A black and brown dog with a tan dog on a cement path in front of grass,50
3651971126_309e6a5e22_1_.jpg,A black and brown dog with a tan dog on a cement path in front of grass,50
3651971126_309e6a5e22_2.jpg,A black and brown dog with a tan dog on a cement path in front of grass,50
3651971126_309e6a5e22_2_.jpg,A black and brown dog with a tan dog on a cement path in front of grass,50
3461041826_0e24cdf597_0.jpg,A black and white dog is playing in a pond or creek .,51
3461041826_0e24cdf597_0_.jpg,A black and white dog is playing in a pond or creek .,51
3461041826_0e24cdf597_1.jpg,A black and white dog is playing in a pond or creek .,51
3461041826_0e24cdf597_1_.jpg,A black and white dog is playing in a pond or creek .,51
3461041826_0e24cdf597_2.jpg,A black and white dog is playing in a pond or creek .,51
3461041826_0e24cdf597_2_.jpg,A black and white dog is playing in a pond or creek .,51
2855727603_e917ded363_0.jpg,a black dog splashes in the water .,52
2855727603_e917ded363_0_.jpg,a black dog splashes in the water .,52
2855727603_e917ded363_1.jpg,a black dog splashes in the water .,52
2855727603_e917ded363_1_.jpg,a black dog splashes in the water .,52
2855727603_e917ded363_2.jpg,a black dog splashes in the water .,52
2855727603_e917ded363_2_.jpg,a black dog splashes in the water .,52
3104909823_0f41dd8be6_0.jpg,Tourists pose for camera at night .,53
3104909823_0f41dd8be6_0_.jpg,Tourists pose for camera at night .,53
3104909823_0f41dd8be6_1.jpg,Tourists pose for camera at night .,53
3104909823_0f41dd8be6_1_.jpg,Tourists pose for camera at night .,53
3104909823_0f41dd8be6_2.jpg,Tourists pose for camera at night .,53
3104909823_0f41dd8be6_2_.jpg,Tourists pose for camera at night .,53
3213395965_2a823c6865_0.jpg,A girl smokes a cigarette outside in the city .,54
3213395965_2a823c6865_0_.jpg,A girl smokes a cigarette outside in the city .,54
3213395965_2a823c6865_1.jpg,A girl smokes a cigarette outside in the city .,54
3213395965_2a823c6865_1_.jpg,A girl smokes a cigarette outside in the city .,54
3213395965_2a823c6865_2.jpg,A girl smokes a cigarette outside in the city .,54
3213395965_2a823c6865_2_.jpg,A girl smokes a cigarette outside in the city .,54
3091177347_58c85c1c3b_0.jpg,a man photographs a woman .,55
3091177347_58c85c1c3b_0_.jpg,a man photographs a woman .,55
3091177347_58c85c1c3b_1.jpg,a man photographs a woman .,55
3091177347_58c85c1c3b_1_.jpg,a man photographs a woman .,55
3091177347_58c85c1c3b_2.jpg,a man photographs a woman .,55
3091177347_58c85c1c3b_2_.jpg,a man photographs a woman .,55
440737340_5af34ca9cf_0.jpg,A black man with a red mask is carrying a box .,56
440737340_5af34ca9cf_0_.jpg,A black man with a red mask is carrying a box .,56
440737340_5af34ca9cf_1.jpg,A black man with a red mask is carrying a box .,56
440737340_5af34ca9cf_1_.jpg,A black man with a red mask is carrying a box .,56
440737340_5af34ca9cf_2.jpg,A black man with a red mask is carrying a box .,56
440737340_5af34ca9cf_2_.jpg,A black man with a red mask is carrying a box .,56
2590207488_ddd89037ba_0.jpg,A black and white dog is walking on a beach .,57
2590207488_ddd89037ba_0_.jpg,A black and white dog is walking on a beach .,57
2590207488_ddd89037ba_1.jpg,A black and white dog is walking on a beach .,57
2590207488_ddd89037ba_1_.jpg,A black and white dog is walking on a beach .,57
2590207488_ddd89037ba_2.jpg,A black and white dog is walking on a beach .,57
2590207488_ddd89037ba_2_.jpg,A black and white dog is walking on a beach .,57
2838619742_eed855d8a8_0.jpg,A half naked man pushes against the trunk of a fig tree .,58
2838619742_eed855d8a8_0_.jpg,A half naked man pushes against the trunk of a fig tree .,58
2838619742_eed855d8a8_1.jpg,A half naked man pushes against the trunk of a fig tree .,58
2838619742_eed855d8a8_1_.jpg,A half naked man pushes against the trunk of a fig tree .,58
2838619742_eed855d8a8_2.jpg,A half naked man pushes against the trunk of a fig tree .,58
2838619742_eed855d8a8_2_.jpg,A half naked man pushes against the trunk of a fig tree .,58
537479916_c033897fac_0.jpg,A black dog finishes running down a blue and orange ramp .,59
537479916_c033897fac_0_.jpg,A black dog finishes running down a blue and orange ramp .,59
537479916_c033897fac_1.jpg,A black dog finishes running down a blue and orange ramp .,59
537479916_c033897fac_1_.jpg,A black dog finishes running down a blue and orange ramp .,59
537479916_c033897fac_2.jpg,A black dog finishes running down a blue and orange ramp .,59
537479916_c033897fac_2_.jpg,A black dog finishes running down a blue and orange ramp .,59
1770036088_08abe4f6e9_0.jpg,A man and a girl in bed .,60
1770036088_08abe4f6e9_0_.jpg,A man and a girl in bed .,60
1770036088_08abe4f6e9_1.jpg,A man and a girl in bed .,60
1770036088_08abe4f6e9_1_.jpg,A man and a girl in bed .,60
1770036088_08abe4f6e9_2.jpg,A man and a girl in bed .,60
1770036088_08abe4f6e9_2_.jpg,A man and a girl in bed .,60
2933912528_52b05f84a1_0.jpg,two black dogs each with running on the beach with balls in their mouths .,61
2933912528_52b05f84a1_0_.jpg,two black dogs each with running on the beach with balls in their mouths .,61
2933912528_52b05f84a1_1.jpg,two black dogs each with running on the beach with balls in their mouths .,61
2933912528_52b05f84a1_1_.jpg,two black dogs each with running on the beach with balls in their mouths .,61
2933912528_52b05f84a1_2.jpg,two black dogs each with running on the beach with balls in their mouths .,61
2933912528_52b05f84a1_2_.jpg,two black dogs each with running on the beach with balls in their mouths .,61
2480664591_e6d22ed61c_0.jpg,Two people are on a very small boat on the water with big trees in the background .,62
2480664591_e6d22ed61c_0_.jpg,Two people are on a very small boat on the water with big trees in the background .,62
2480664591_e6d22ed61c_1.jpg,Two people are on a very small boat on the water with big trees in the background .,62
2480664591_e6d22ed61c_1_.jpg,Two people are on a very small boat on the water with big trees in the background .,62
2480664591_e6d22ed61c_2.jpg,Two people are on a very small boat on the water with big trees in the background .,62
2480664591_e6d22ed61c_2_.jpg,Two people are on a very small boat on the water with big trees in the background .,62
3167379087_927ff05a35_0.jpg,A bike racer in a red jersey is pursued by another rider wearing blue .,63
3167379087_927ff05a35_0_.jpg,A bike racer in a red jersey is pursued by another rider wearing blue .,63
3167379087_927ff05a35_1.jpg,A bike racer in a red jersey is pursued by another rider wearing blue .,63
3167379087_927ff05a35_1_.jpg,A bike racer in a red jersey is pursued by another rider wearing blue .,63
3167379087_927ff05a35_2.jpg,A bike racer in a red jersey is pursued by another rider wearing blue .,63
3167379087_927ff05a35_2_.jpg,A bike racer in a red jersey is pursued by another rider wearing blue .,63
750196276_c3258c6f1b_0.jpg,A boy runs near some steps .,64
750196276_c3258c6f1b_0_.jpg,A boy runs near some steps .,64
750196276_c3258c6f1b_1.jpg,A boy runs near some steps .,64
750196276_c3258c6f1b_1_.jpg,A boy runs near some steps .,64
750196276_c3258c6f1b_2.jpg,A boy runs near some steps .,64
750196276_c3258c6f1b_2_.jpg,A boy runs near some steps .,64
3028969146_26929ae0e8_0.jpg,A beige dog with orange vest running on withering grass .,65
3028969146_26929ae0e8_0_.jpg,A beige dog with orange vest running on withering grass .,65
3028969146_26929ae0e8_1.jpg,A beige dog with orange vest running on withering grass .,65
3028969146_26929ae0e8_1_.jpg,A beige dog with orange vest running on withering grass .,65
3028969146_26929ae0e8_2.jpg,A beige dog with orange vest running on withering grass .,65
3028969146_26929ae0e8_2_.jpg,A beige dog with orange vest running on withering grass .,65
2872743471_30e0d1a90a_0.jpg,Four boys are playing at a playground,66
2872743471_30e0d1a90a_0_.jpg,Four boys are playing at a playground,66
2872743471_30e0d1a90a_1.jpg,Four boys are playing at a playground,66
2872743471_30e0d1a90a_1_.jpg,Four boys are playing at a playground,66
2872743471_30e0d1a90a_2.jpg,Four boys are playing at a playground,66
2872743471_30e0d1a90a_2_.jpg,Four boys are playing at a playground,66
294098577_c10f32bcfa_0.jpg,A man in a light blue sweatshirt walks down a dirt path .,67
294098577_c10f32bcfa_0_.jpg,A man in a light blue sweatshirt walks down a dirt path .,67
294098577_c10f32bcfa_1.jpg,A man in a light blue sweatshirt walks down a dirt path .,67
294098577_c10f32bcfa_1_.jpg,A man in a light blue sweatshirt walks down a dirt path .,67
294098577_c10f32bcfa_2.jpg,A man in a light blue sweatshirt walks down a dirt path .,67
294098577_c10f32bcfa_2_.jpg,A man in a light blue sweatshirt walks down a dirt path .,67
2208310655_a3d83080c5_0.jpg,a boy is kissing a woman on the cheek next to a girl who is wide eyed and sticking out her tongue .,68
2208310655_a3d83080c5_0_.jpg,a boy is kissing a woman on the cheek next to a girl who is wide eyed and sticking out her tongue .,68
2208310655_a3d83080c5_1.jpg,a boy is kissing a woman on the cheek next to a girl who is wide eyed and sticking out her tongue .,68
2208310655_a3d83080c5_1_.jpg,a boy is kissing a woman on the cheek next to a girl who is wide eyed and sticking out her tongue .,68
2208310655_a3d83080c5_2.jpg,a boy is kissing a woman on the cheek next to a girl who is wide eyed and sticking out her tongue .,68
2208310655_a3d83080c5_2_.jpg,a boy is kissing a woman on the cheek next to a girl who is wide eyed and sticking out her tongue .,68
2963573792_dd51b5fbfb_0.jpg,A little girl slides down a green slide with her arms up at a playground .,69
2963573792_dd51b5fbfb_0_.jpg,A little girl slides down a green slide with her arms up at a playground .,69
2963573792_dd51b5fbfb_1.jpg,A little girl slides down a green slide with her arms up at a playground .,69
2963573792_dd51b5fbfb_1_.jpg,A little girl slides down a green slide with her arms up at a playground .,69
2963573792_dd51b5fbfb_2.jpg,A little girl slides down a green slide with her arms up at a playground .,69
2963573792_dd51b5fbfb_2_.jpg,A little girl slides down a green slide with her arms up at a playground .,69
640409060_6af18fdd54_0.jpg,A little girl in a white sundress smiles and slides down a blue slide .,70
640409060_6af18fdd54_0_.jpg,A little girl in a white sundress smiles and slides down a blue slide .,70
640409060_6af18fdd54_1.jpg,A little girl in a white sundress smiles and slides down a blue slide .,70
640409060_6af18fdd54_1_.jpg,A little girl in a white sundress smiles and slides down a blue slide .,70
640409060_6af18fdd54_2.jpg,A little girl in a white sundress smiles and slides down a blue slide .,70
640409060_6af18fdd54_2_.jpg,A little girl in a white sundress smiles and slides down a blue slide .,70
3228793611_8f260ea500_0.jpg,A brown dog digs in the sand happily .,71
3228793611_8f260ea500_0_.jpg,A brown dog digs in the sand happily .,71
3228793611_8f260ea500_1.jpg,A brown dog digs in the sand happily .,71
3228793611_8f260ea500_1_.jpg,A brown dog digs in the sand happily .,71
3228793611_8f260ea500_2.jpg,A brown dog digs in the sand happily .,71
3228793611_8f260ea500_2_.jpg,A brown dog digs in the sand happily .,71
3119903318_d032141839_0.jpg,A man in wrestling tights poses in a furious pose on a stage in front of some pyrotechnics .,72
3119903318_d032141839_0_.jpg,A man in wrestling tights poses in a furious pose on a stage in front of some pyrotechnics .,72
3119903318_d032141839_1.jpg,A man in wrestling tights poses in a furious pose on a stage in front of some pyrotechnics .,72
3119903318_d032141839_1_.jpg,A man in wrestling tights poses in a furious pose on a stage in front of some pyrotechnics .,72
3119903318_d032141839_2.jpg,A man in wrestling tights poses in a furious pose on a stage in front of some pyrotechnics .,72
3119903318_d032141839_2_.jpg,A man in wrestling tights poses in a furious pose on a stage in front of some pyrotechnics .,72
3309082580_7228067ee0_0.jpg,A bicycle racer in full helmet speeds through a dim forest .,73
3309082580_7228067ee0_0_.jpg,A bicycle racer in full helmet speeds through a dim forest .,73
3309082580_7228067ee0_1.jpg,A bicycle racer in full helmet speeds through a dim forest .,73
3309082580_7228067ee0_1_.jpg,A bicycle racer in full helmet speeds through a dim forest .,73
3309082580_7228067ee0_2.jpg,A bicycle racer in full helmet speeds through a dim forest .,73
3309082580_7228067ee0_2_.jpg,A bicycle racer in full helmet speeds through a dim forest .,73
3550255426_4ab03c0d6e_0.jpg,A female hurdle-jumper is caught in midair clearing a hurdle in a track-and-field setting .,74
3550255426_4ab03c0d6e_0_.jpg,A female hurdle-jumper is caught in midair clearing a hurdle in a track-and-field setting .,74
3550255426_4ab03c0d6e_1.jpg,A female hurdle-jumper is caught in midair clearing a hurdle in a track-and-field setting .,74
3550255426_4ab03c0d6e_1_.jpg,A female hurdle-jumper is caught in midair clearing a hurdle in a track-and-field setting .,74
3550255426_4ab03c0d6e_2.jpg,A female hurdle-jumper is caught in midair clearing a hurdle in a track-and-field setting .,74
3550255426_4ab03c0d6e_2_.jpg,A female hurdle-jumper is caught in midair clearing a hurdle in a track-and-field setting .,74
3244171699_ace4b5d999_0.jpg,a family deciding what to other at a restaurant,75
3244171699_ace4b5d999_0_.jpg,a family deciding what to other at a restaurant,75
3244171699_ace4b5d999_1.jpg,a family deciding what to other at a restaurant,75
3244171699_ace4b5d999_1_.jpg,a family deciding what to other at a restaurant,75
3244171699_ace4b5d999_2.jpg,a family deciding what to other at a restaurant,75
3244171699_ace4b5d999_2_.jpg,a family deciding what to other at a restaurant,75
118187095_d422383c81_0.jpg,Parents are pushing little children in red car carts .,76
118187095_d422383c81_0_.jpg,Parents are pushing little children in red car carts .,76
118187095_d422383c81_1.jpg,Parents are pushing little children in red car carts .,76
118187095_d422383c81_1_.jpg,Parents are pushing little children in red car carts .,76
118187095_d422383c81_2.jpg,Parents are pushing little children in red car carts .,76
118187095_d422383c81_2_.jpg,Parents are pushing little children in red car carts .,76
109202756_b97fcdc62c_0.jpg,A woman dressed in a blue jacket and blue jeans rides a brown horse near a frozen lake and snow-covered mountain .,77
109202756_b97fcdc62c_0_.jpg,A woman dressed in a blue jacket and blue jeans rides a brown horse near a frozen lake and snow-covered mountain .,77
109202756_b97fcdc62c_1.jpg,A woman dressed in a blue jacket and blue jeans rides a brown horse near a frozen lake and snow-covered mountain .,77
109202756_b97fcdc62c_1_.jpg,A woman dressed in a blue jacket and blue jeans rides a brown horse near a frozen lake and snow-covered mountain .,77
109202756_b97fcdc62c_2.jpg,A woman dressed in a blue jacket and blue jeans rides a brown horse near a frozen lake and snow-covered mountain .,77
109202756_b97fcdc62c_2_.jpg,A woman dressed in a blue jacket and blue jeans rides a brown horse near a frozen lake and snow-covered mountain .,77
498444334_a680d318a1_0.jpg,A group of young men clowning around while enjoying a beverage .,78
498444334_a680d318a1_0_.jpg,A group of young men clowning around while enjoying a beverage .,78
498444334_a680d318a1_1.jpg,A group of young men clowning around while enjoying a beverage .,78
498444334_a680d318a1_1_.jpg,A group of young men clowning around while enjoying a beverage .,78
498444334_a680d318a1_2.jpg,A group of young men clowning around while enjoying a beverage .,78
498444334_a680d318a1_2_.jpg,A group of young men clowning around while enjoying a beverage .,78
456299217_b2802efbc2_0.jpg,A girl sits outside at a large fountain .,79
456299217_b2802efbc2_0_.jpg,A girl sits outside at a large fountain .,79
456299217_b2802efbc2_1.jpg,A girl sits outside at a large fountain .,79
456299217_b2802efbc2_1_.jpg,A girl sits outside at a large fountain .,79
456299217_b2802efbc2_2.jpg,A girl sits outside at a large fountain .,79
456299217_b2802efbc2_2_.jpg,A girl sits outside at a large fountain .,79
2840344516_8e15fe2668_0.jpg,A boat goes out to see while someone watches on the beach .,80
2840344516_8e15fe2668_0_.jpg,A boat goes out to see while someone watches on the beach .,80
2840344516_8e15fe2668_1.jpg,A boat goes out to see while someone watches on the beach .,80
2840344516_8e15fe2668_1_.jpg,A boat goes out to see while someone watches on the beach .,80
2840344516_8e15fe2668_2.jpg,A boat goes out to see while someone watches on the beach .,80
2840344516_8e15fe2668_2_.jpg,A boat goes out to see while someone watches on the beach .,80
2049646140_d0de01e3c4_0.jpg,A child doing gymnastics,81
2049646140_d0de01e3c4_0_.jpg,A child doing gymnastics,81
2049646140_d0de01e3c4_1.jpg,A child doing gymnastics,81
2049646140_d0de01e3c4_1_.jpg,A child doing gymnastics,81
2049646140_d0de01e3c4_2.jpg,A child doing gymnastics,81
2049646140_d0de01e3c4_2_.jpg,A child doing gymnastics,81
1806580620_a8fe0fb9f8_0.jpg,A blonde lady with sunglasses smiles .,82
1806580620_a8fe0fb9f8_0_.jpg,A blonde lady with sunglasses smiles .,82
1806580620_a8fe0fb9f8_1.jpg,A blonde lady with sunglasses smiles .,82
1806580620_a8fe0fb9f8_1_.jpg,A blonde lady with sunglasses smiles .,82
1806580620_a8fe0fb9f8_2.jpg,A blonde lady with sunglasses smiles .,82
1806580620_a8fe0fb9f8_2_.jpg,A blonde lady with sunglasses smiles .,82
1348957576_c4a78eb974_0.jpg,A blonde woman in a white tank top and sunglasses is talking to a man sitting next to boats on a rock surface .,83
1348957576_c4a78eb974_0_.jpg,A blonde woman in a white tank top and sunglasses is talking to a man sitting next to boats on a rock surface .,83
1348957576_c4a78eb974_1.jpg,A blonde woman in a white tank top and sunglasses is talking to a man sitting next to boats on a rock surface .,83
1348957576_c4a78eb974_1_.jpg,A blonde woman in a white tank top and sunglasses is talking to a man sitting next to boats on a rock surface .,83
1348957576_c4a78eb974_2.jpg,A blonde woman in a white tank top and sunglasses is talking to a man sitting next to boats on a rock surface .,83
1348957576_c4a78eb974_2_.jpg,A blonde woman in a white tank top and sunglasses is talking to a man sitting next to boats on a rock surface .,83
2874728371_ccd6db87f3_0.jpg,A large brown dog and a small black dog stand near each other on a dirt patch surrounding by grass and weeds .,84
2874728371_ccd6db87f3_0_.jpg,A large brown dog and a small black dog stand near each other on a dirt patch surrounding by grass and weeds .,84
2874728371_ccd6db87f3_1.jpg,A large brown dog and a small black dog stand near each other on a dirt patch surrounding by grass and weeds .,84
2874728371_ccd6db87f3_1_.jpg,A large brown dog and a small black dog stand near each other on a dirt patch surrounding by grass and weeds .,84
2874728371_ccd6db87f3_2.jpg,A large brown dog and a small black dog stand near each other on a dirt patch surrounding by grass and weeds .,84
2874728371_ccd6db87f3_2_.jpg,A large brown dog and a small black dog stand near each other on a dirt patch surrounding by grass and weeds .,84
272156850_c4445a53f4_0.jpg,A man in short shorts is posing on a large rock .,85
272156850_c4445a53f4_0_.jpg,A man in short shorts is posing on a large rock .,85
272156850_c4445a53f4_1.jpg,A man in short shorts is posing on a large rock .,85
272156850_c4445a53f4_1_.jpg,A man in short shorts is posing on a large rock .,85
272156850_c4445a53f4_2.jpg,A man in short shorts is posing on a large rock .,85
272156850_c4445a53f4_2_.jpg,A man in short shorts is posing on a large rock .,85
2192333873_2a0cbe849d_0.jpg,A boy is flying down a snow covered slope on his sled .,86
2192333873_2a0cbe849d_0_.jpg,A boy is flying down a snow covered slope on his sled .,86
2192333873_2a0cbe849d_1.jpg,A boy is flying down a snow covered slope on his sled .,86
2192333873_2a0cbe849d_1_.jpg,A boy is flying down a snow covered slope on his sled .,86
2192333873_2a0cbe849d_2.jpg,A boy is flying down a snow covered slope on his sled .,86
2192333873_2a0cbe849d_2_.jpg,A boy is flying down a snow covered slope on his sled .,86
2387197355_237f6f41ee_0.jpg,A group of people are partying at a masquerade party .,87
2387197355_237f6f41ee_0_.jpg,A group of people are partying at a masquerade party .,87
2387197355_237f6f41ee_1.jpg,A group of people are partying at a masquerade party .,87
2387197355_237f6f41ee_1_.jpg,A group of people are partying at a masquerade party .,87
2387197355_237f6f41ee_2.jpg,A group of people are partying at a masquerade party .,87
2387197355_237f6f41ee_2_.jpg,A group of people are partying at a masquerade party .,87
2228022180_9597b2a458_0.jpg,A bunch of asian children on steps .,88
2228022180_9597b2a458_0_.jpg,A bunch of asian children on steps .,88
2228022180_9597b2a458_1.jpg,A bunch of asian children on steps .,88
2228022180_9597b2a458_1_.jpg,A bunch of asian children on steps .,88
2228022180_9597b2a458_2.jpg,A bunch of asian children on steps .,88
2228022180_9597b2a458_2_.jpg,A bunch of asian children on steps .,88
503717911_fc43cb3cf9_0.jpg,A dog is catching a Frisbee i its mouth .,89
503717911_fc43cb3cf9_0_.jpg,A dog is catching a Frisbee i its mouth .,89
503717911_fc43cb3cf9_1.jpg,A dog is catching a Frisbee i its mouth .,89
503717911_fc43cb3cf9_1_.jpg,A dog is catching a Frisbee i its mouth .,89
503717911_fc43cb3cf9_2.jpg,A dog is catching a Frisbee i its mouth .,89
503717911_fc43cb3cf9_2_.jpg,A dog is catching a Frisbee i its mouth .,89
3301822808_f2ccff86f4_0.jpg,A cheerleader in a red uniform poses in a parade .,90
3301822808_f2ccff86f4_0_.jpg,A cheerleader in a red uniform poses in a parade .,90
3301822808_f2ccff86f4_1.jpg,A cheerleader in a red uniform poses in a parade .,90
3301822808_f2ccff86f4_1_.jpg,A cheerleader in a red uniform poses in a parade .,90
3301822808_f2ccff86f4_2.jpg,A cheerleader in a red uniform poses in a parade .,90
3301822808_f2ccff86f4_2_.jpg,A cheerleader in a red uniform poses in a parade .,90
3589368949_0866846949_0.jpg,A native American band plays instruments under a tent .,91
3589368949_0866846949_0_.jpg,A native American band plays instruments under a tent .,91
3589368949_0866846949_1.jpg,A native American band plays instruments under a tent .,91
3589368949_0866846949_1_.jpg,A native American band plays instruments under a tent .,91
3589368949_0866846949_2.jpg,A native American band plays instruments under a tent .,91
3589368949_0866846949_2_.jpg,A native American band plays instruments under a tent .,91
2944025729_5aecda30ee_0.jpg,A BMX biker flies in the air off of a ramp .,92
2944025729_5aecda30ee_0_.jpg,A BMX biker flies in the air off of a ramp .,92
2944025729_5aecda30ee_1.jpg,A BMX biker flies in the air off of a ramp .,92
2944025729_5aecda30ee_1_.jpg,A BMX biker flies in the air off of a ramp .,92
2944025729_5aecda30ee_2.jpg,A BMX biker flies in the air off of a ramp .,92
2944025729_5aecda30ee_2_.jpg,A BMX biker flies in the air off of a ramp .,92
3449114979_6cdc3e8da8_0.jpg,Children sit in a classroom holding slates .,93
3449114979_6cdc3e8da8_0_.jpg,Children sit in a classroom holding slates .,93
3449114979_6cdc3e8da8_1.jpg,Children sit in a classroom holding slates .,93
3449114979_6cdc3e8da8_1_.jpg,Children sit in a classroom holding slates .,93
3449114979_6cdc3e8da8_2.jpg,Children sit in a classroom holding slates .,93
3449114979_6cdc3e8da8_2_.jpg,Children sit in a classroom holding slates .,93
3462454965_a481809cea_0.jpg,A group of dogs runs beside a pond through a field .,94
3462454965_a481809cea_0_.jpg,A group of dogs runs beside a pond through a field .,94
3462454965_a481809cea_1.jpg,A group of dogs runs beside a pond through a field .,94
3462454965_a481809cea_1_.jpg,A group of dogs runs beside a pond through a field .,94
3462454965_a481809cea_2.jpg,A group of dogs runs beside a pond through a field .,94
3462454965_a481809cea_2_.jpg,A group of dogs runs beside a pond through a field .,94
2075493556_b763648389_0.jpg,Three boys in sports casual clothing are posing in front of a blue building,95
2075493556_b763648389_0_.jpg,Three boys in sports casual clothing are posing in front of a blue building,95
2075493556_b763648389_1.jpg,Three boys in sports casual clothing are posing in front of a blue building,95
2075493556_b763648389_1_.jpg,Three boys in sports casual clothing are posing in front of a blue building,95
2075493556_b763648389_2.jpg,Three boys in sports casual clothing are posing in front of a blue building,95
2075493556_b763648389_2_.jpg,Three boys in sports casual clothing are posing in front of a blue building,95
3017203816_5dc2a6b392_0.jpg,A blond lady and an Asian guy have blood stains on their face and neck .,96
3017203816_5dc2a6b392_0_.jpg,A blond lady and an Asian guy have blood stains on their face and neck .,96
3017203816_5dc2a6b392_1.jpg,A blond lady and an Asian guy have blood stains on their face and neck .,96
3017203816_5dc2a6b392_1_.jpg,A blond lady and an Asian guy have blood stains on their face and neck .,96
3017203816_5dc2a6b392_2.jpg,A blond lady and an Asian guy have blood stains on their face and neck .,96
3017203816_5dc2a6b392_2_.jpg,A blond lady and an Asian guy have blood stains on their face and neck .,96
1509786421_f03158adfc_0.jpg,A boy points .,97
1509786421_f03158adfc_0_.jpg,A boy points .,97
1509786421_f03158adfc_1.jpg,A boy points .,97
1509786421_f03158adfc_1_.jpg,A boy points .,97
1509786421_f03158adfc_2.jpg,A boy points .,97
1509786421_f03158adfc_2_.jpg,A boy points .,97
2664103423_c539f61016_0.jpg,A man bracing himself against the pull of a large kite .,98
2664103423_c539f61016_0_.jpg,A man bracing himself against the pull of a large kite .,98
2664103423_c539f61016_1.jpg,A man bracing himself against the pull of a large kite .,98
2664103423_c539f61016_1_.jpg,A man bracing himself against the pull of a large kite .,98
